Year,LEA,LEA Name,School,School Name,Assessment,Student Group,Tested Count,Proficient Count,Proficient Pct,Level 1 Pct,Level 2 Pct,Level 3 Pct,Level 4 Pct,Create Date
2024,06,Carroll,1306,Mount Airy Middle,Mathematics 06,All Students,278,83,29.9,11.9,58.3,28.8,<= 5.0,20240903
2024,06,Carroll,1306,Mount Airy Middle,Mathematics 07,All Students,229,53,23.1,28.8,48.0,20.1,<= 5.0,20240903
2024,06,Carroll,1306,Mount Airy Middle,Mathematics 08,All Students,96,16,16.7,28.1,55.2,16.7,<= 5.0,20240903
2024,06,Carroll,1306,Mount Airy Middle,Algebra 1  ,All Students,142,87,61.3,<= 5.0,38.7,56.3,<= 5.0,20240903
2024,06,Carroll,1306,Mount Airy Middle,Geometry  ,All Students,*,*,*,*,*,*,*,20240903
2024,06,Carroll,1306,Mount Airy Middle, Mathematics All Grades,All Students,747,241,32.3,16.9,50.9,29.9,<= 5.0,20240903
2024,06,Carroll,1401,South Carroll High,Algebra 1  ,All Students,182,35,19.2,13.2,67.6,18.7,<= 5.0,20240903
2024,06,Carroll,1401,South Carroll High,Algebra 2  ,All Students,89,40,44.9,<= 5.0,53.9,43.8,<= 5.0,20240903
2024,06,Carroll,1401,South Carroll High,Geometry  ,All Students,28,18,64.3,<= 5.0,35.7,64.3,<= 5.0,20240903
2024,06,Carroll,1401,South Carroll High, Mathematics All Grades,All Students,299,93,31.1,8.4,60.5,30.4,<= 5.0,20240903
2024,07,Cecil,0104,Cecilton Elementary,Mathematics 03,All Students,43,10,23.3,27.9,48.8,23.3,<= 5.0,20240903
2024,07,Cecil,0104,Cecilton Elementary,Mathematics 04,All Students,46,15,32.6,17.4,50.0,30.4,<= 5.0,20240903
2024,07,Cecil,0104,Cecilton Elementary,Mathematics 05,All Students,49,4,8.2,20.4,71.4,8.2,<= 5.0,20240903
2024,07,Cecil,0104,Cecilton Elementary, Mathematics All Grades,All Students,138,29,21.0,21.7,57.2,20.3,<= 5.0,20240903
2024,07,Cecil,0204,Bohemia Manor High,Algebra 1  ,All Students,112,*,<= 5.0,43.8,52.7,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0204,Bohemia Manor High, Mathematics All Grades,All Students,112,*,<= 5.0,43.8,52.7,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0205,Chesapeake City Elementary,Mathematics 03,All Students,53,20,37.7,20.8,41.5,34.0,<= 5.0,20240903
2024,07,Cecil,0205,Chesapeake City Elementary,Mathematics 04,All Students,64,25,39.1,9.4,51.6,39.1,<= 5.0,20240903
2024,07,Cecil,0205,Chesapeake City Elementary,Mathematics 05,All Students,66,23,34.8,16.7,48.5,33.3,<= 5.0,20240903
2024,07,Cecil,0205,Chesapeake City Elementary, Mathematics All Grades,All Students,183,68,37.2,15.3,47.5,35.5,<= 5.0,20240903
2024,07,Cecil,0206,Bohemia Manor Middle,Mathematics 06,All Students,149,22,14.8,26.8,58.4,14.1,<= 5.0,20240903
2024,07,Cecil,0206,Bohemia Manor Middle,Mathematics 07,All Students,148,19,12.8,36.5,50.7,12.2,<= 5.0,20240903
2024,07,Cecil,0206,Bohemia Manor Middle,Mathematics 08,All Students,86,7,8.1,33.7,58.1,8.1,<= 5.0,20240903
2024,07,Cecil,0206,Bohemia Manor Middle,Algebra 1  ,All Students,50,28,56.0,<= 5.0,44.0,56.0,<= 5.0,20240903
2024,07,Cecil,0206,Bohemia Manor Middle, Mathematics All Grades,All Students,433,76,17.6,28.4,54.0,17.1,<= 5.0,20240903
2024,07,Cecil,0302,Elkton High,Algebra 1  ,All Students,179,*,<= 5.0,52.5,46.9,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0302,Elkton High, Mathematics All Grades,All Students,179,*,<= 5.0,52.5,46.9,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0303,Elkton Middle,Mathematics 06,All Students,174,*,<= 5.0,55.7,40.2,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0303,Elkton Middle,Mathematics 07,All Students,158,9,5.7,67.7,26.6,5.7,<= 5.0,20240903
2024,07,Cecil,0303,Elkton Middle,Mathematics 08,All Students,140,*,<= 5.0,45.7,50.0,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0303,Elkton Middle,Algebra 1  ,All Students,37,20,54.1,<= 5.0,43.2,54.1,<= 5.0,20240903
2024,07,Cecil,0303,Elkton Middle, Mathematics All Grades,All Students,509,42,8.3,52.8,38.9,8.1,<= 5.0,20240903
2024,07,Cecil,0310,Gilpin Manor Elementary,Mathematics 03,All Students,69,20,29.0,30.4,40.6,29.0,<= 5.0,20240903
2024,07,Cecil,0310,Gilpin Manor Elementary,Mathematics 04,All Students,64,12,18.8,26.6,54.7,18.8,<= 5.0,20240903
2024,07,Cecil,0310,Gilpin Manor Elementary,Mathematics 05,All Students,75,4,5.3,28.0,66.7,5.3,<= 5.0,20240903
2024,07,Cecil,0310,Gilpin Manor Elementary, Mathematics All Grades,All Students,208,36,17.3,28.4,54.3,17.3,<= 5.0,20240903
2024,07,Cecil,0311,Holly Hall Elementary,Mathematics 03,All Students,56,13,23.2,37.5,39.3,21.4,<= 5.0,20240903
2024,07,Cecil,0311,Holly Hall Elementary,Mathematics 04,All Students,62,4,6.5,51.6,41.9,6.5,<= 5.0,20240903
2024,07,Cecil,0311,Holly Hall Elementary,Mathematics 05,All Students,58,5,8.6,25.9,65.5,8.6,<= 5.0,20240903
2024,07,Cecil,0311,Holly Hall Elementary, Mathematics All Grades,All Students,176,22,12.5,38.6,48.9,11.9,<= 5.0,20240903
2024,07,Cecil,0313,Cherry Hill Middle,Mathematics 06,All Students,127,15,11.8,32.3,55.9,11.8,<= 5.0,20240903
2024,07,Cecil,0313,Cherry Hill Middle,Mathematics 07,All Students,132,11,8.3,53.8,37.9,6.8,<= 5.0,20240903
2024,07,Cecil,0313,Cherry Hill Middle,Mathematics 08,All Students,95,5,5.3,40.0,54.7,5.3,<= 5.0,20240903
2024,07,Cecil,0313,Cherry Hill Middle,Algebra 1  ,All Students,35,12,34.3,<= 5.0,62.9,31.4,<= 5.0,20240903
2024,07,Cecil,0313,Cherry Hill Middle, Mathematics All Grades,All Students,389,43,11.1,38.8,50.1,10.3,<= 5.0,20240903
2024,07,Cecil,0315,Leeds Elementary,Mathematics 03,All Students,47,20,42.6,10.6,46.8,42.6,<= 5.0,20240903
2024,07,Cecil,0315,Leeds Elementary,Mathematics 04,All Students,44,15,34.1,<= 5.0,61.4,31.8,<= 5.0,20240903
2024,07,Cecil,0315,Leeds Elementary,Mathematics 05,All Students,49,18,36.7,8.2,55.1,36.7,<= 5.0,20240903
2024,07,Cecil,0315,Leeds Elementary, Mathematics All Grades,All Students,140,53,37.9,7.9,54.3,37.1,<= 5.0,20240903
2024,07,Cecil,0316,Thomson Estates Elementary,Mathematics 03,All Students,70,7,10.0,41.4,48.6,10.0,<= 5.0,20240903
2024,07,Cecil,0316,Thomson Estates Elementary,Mathematics 04,All Students,60,9,15.0,36.7,48.3,15.0,<= 5.0,20240903
2024,07,Cecil,0316,Thomson Estates Elementary,Mathematics 05,All Students,71,9,12.7,40.8,46.5,11.3,<= 5.0,20240903
2024,07,Cecil,0316,Thomson Estates Elementary, Mathematics All Grades,All Students,201,25,12.4,39.8,47.8,11.9,<= 5.0,20240903
2024,07,Cecil,0317,Kenmore Elementary,Mathematics 03,All Students,46,22,47.8,10.9,41.3,47.8,<= 5.0,20240903
2024,07,Cecil,0317,Kenmore Elementary,Mathematics 04,All Students,33,11,33.3,15.2,51.5,33.3,<= 5.0,20240903
2024,07,Cecil,0317,Kenmore Elementary,Mathematics 05,All Students,38,13,34.2,23.7,42.1,31.6,<= 5.0,20240903
2024,07,Cecil,0317,Kenmore Elementary, Mathematics All Grades,All Students,117,46,39.3,16.2,44.4,38.5,<= 5.0,20240903
2024,07,Cecil,0401,Cecil Manor Elementary,Mathematics 03,All Students,63,7,11.1,55.6,33.3,11.1,<= 5.0,20240903
2024,07,Cecil,0401,Cecil Manor Elementary,Mathematics 04,All Students,59,8,13.6,25.4,61.0,11.9,<= 5.0,20240903
2024,07,Cecil,0401,Cecil Manor Elementary,Mathematics 05,All Students,55,11,20.0,30.9,49.1,18.2,<= 5.0,20240903
2024,07,Cecil,0401,Cecil Manor Elementary, Mathematics All Grades,All Students,177,26,14.7,37.9,47.5,13.6,<= 5.0,20240903
2024,07,Cecil,0504,North East Middle,Mathematics 06,All Students,228,19,8.3,50.0,41.7,7.9,<= 5.0,20240903
2024,07,Cecil,0504,North East Middle,Mathematics 07,All Students,251,30,12.0,47.4,40.6,12.0,<= 5.0,20240903
2024,07,Cecil,0504,North East Middle,Mathematics 08,All Students,148,*,<= 5.0,52.7,43.2,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0504,North East Middle,Algebra 1  ,All Students,93,35,37.6,<= 5.0,61.3,35.5,<= 5.0,20240903
2024,07,Cecil,0504,North East Middle, Mathematics All Grades,All Students,720,90,12.5,43.3,44.2,12.1,<= 5.0,20240903
2024,07,Cecil,0506,North East Elementary,Mathematics 03,All Students,83,23,27.7,34.9,37.3,26.5,<= 5.0,20240903
2024,07,Cecil,0506,North East Elementary,Mathematics 04,All Students,102,20,19.6,23.5,56.9,17.6,<= 5.0,20240903
2024,07,Cecil,0506,North East Elementary,Mathematics 05,All Students,97,14,14.4,26.8,58.8,14.4,<= 5.0,20240903
2024,07,Cecil,0506,North East Elementary, Mathematics All Grades,All Students,282,57,20.2,28.0,51.8,19.1,<= 5.0,20240903
2024,07,Cecil,0510,Bay View Elementary,Mathematics 03,All Students,72,12,16.7,33.3,50.0,15.3,<= 5.0,20240903
2024,07,Cecil,0510,Bay View Elementary,Mathematics 04,All Students,58,9,15.5,20.7,63.8,15.5,<= 5.0,20240903
2024,07,Cecil,0510,Bay View Elementary,Mathematics 05,All Students,72,14,19.4,23.6,56.9,19.4,<= 5.0,20240903
2024,07,Cecil,0510,Bay View Elementary, Mathematics All Grades,All Students,202,35,17.3,26.2,56.4,16.8,<= 5.0,20240903
2024,07,Cecil,0513,Charlestown Elementary,Mathematics 03,All Students,41,20,48.8,<= 5.0,46.3,46.3,<= 5.0,20240903
2024,07,Cecil,0513,Charlestown Elementary,Mathematics 04,All Students,46,19,41.3,21.7,37.0,39.1,<= 5.0,20240903
2024,07,Cecil,0513,Charlestown Elementary,Mathematics 05,All Students,43,11,25.6,14.0,60.5,25.6,<= 5.0,20240903
2024,07,Cecil,0513,Charlestown Elementary, Mathematics All Grades,All Students,130,50,38.5,13.8,47.7,36.9,<= 5.0,20240903
2024,07,Cecil,0514,North East High,Algebra 1  ,All Students,146,*,<= 5.0,38.4,59.6,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0514,North East High, Mathematics All Grades,All Students,146,*,<= 5.0,38.4,59.6,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0515,Elk Neck Elementary,Mathematics 03,All Students,63,20,31.7,17.5,50.8,31.7,<= 5.0,20240903
2024,07,Cecil,0515,Elk Neck Elementary,Mathematics 04,All Students,73,22,30.1,17.8,52.1,27.4,<= 5.0,20240903
2024,07,Cecil,0515,Elk Neck Elementary,Mathematics 05,All Students,84,26,31.0,<= 5.0,64.3,31.0,<= 5.0,20240903
2024,07,Cecil,0515,Elk Neck Elementary, Mathematics All Grades,All Students,220,68,30.9,12.7,56.4,30.0,<= 5.0,20240903
2024,07,Cecil,0606,Rising Sun Middle School,Mathematics 06,All Students,193,30,15.5,22.8,61.7,15.0,<= 5.0,20240903
2024,07,Cecil,0606,Rising Sun Middle School,Mathematics 07,All Students,201,59,29.4,22.4,48.3,26.4,<= 5.0,20240903
2024,07,Cecil,0606,Rising Sun Middle School,Mathematics 08,All Students,133,17,12.8,23.3,63.9,12.8,<= 5.0,20240903
2024,07,Cecil,0606,Rising Sun Middle School,Algebra 1  ,All Students,71,51,71.8,<= 5.0,28.2,70.4,<= 5.0,20240903
2024,07,Cecil,0606,Rising Sun Middle School, Mathematics All Grades,All Students,598,157,26.3,20.1,53.7,24.9,<= 5.0,20240903
2024,07,Cecil,0607,Rising Sun Elementary,Mathematics 03,All Students,85,44,51.8,11.8,36.5,48.2,<= 5.0,20240903
2024,07,Cecil,0607,Rising Sun Elementary,Mathematics 04,All Students,97,22,22.7,13.4,63.9,20.6,<= 5.0,20240903
2024,07,Cecil,0607,Rising Sun Elementary,Mathematics 05,All Students,86,20,23.3,12.8,64.0,23.3,<= 5.0,20240903
2024,07,Cecil,0607,Rising Sun Elementary, Mathematics All Grades,All Students,268,86,32.1,12.7,55.2,30.2,<= 5.0,20240903
2024,07,Cecil,0701,Perryville Middle,Mathematics 06,All Students,172,21,12.2,24.4,63.4,11.6,<= 5.0,20240903
2024,07,Cecil,0701,Perryville Middle,Mathematics 07,All Students,173,37,21.4,38.2,40.5,19.7,<= 5.0,20240903
2024,07,Cecil,0701,Perryville Middle,Mathematics 08,All Students,100,*,<= 5.0,58.0,38.0,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0701,Perryville Middle,Algebra 1  ,All Students,62,19,30.6,<= 5.0,66.1,25.8,<= 5.0,20240903
2024,07,Cecil,0701,Perryville Middle, Mathematics All Grades,All Students,507,81,16.0,33.1,50.9,14.6,<= 5.0,20240903
2024,07,Cecil,0703,Perryville Elementary,Mathematics 03,All Students,62,27,43.5,19.4,37.1,43.5,<= 5.0,20240903
2024,07,Cecil,0703,Perryville Elementary,Mathematics 04,All Students,61,12,19.7,19.7,60.7,18.0,<= 5.0,20240903
2024,07,Cecil,0703,Perryville Elementary,Mathematics 05,All Students,53,17,32.1,15.1,52.8,30.2,<= 5.0,20240903
2024,07,Cecil,0703,Perryville Elementary,Mathematics 07,All Students,*,*,*,*,*,*,*,20240903
2024,07,Cecil,0703,Perryville Elementary, Mathematics All Grades,All Students,177,56,31.6,18.1,50.3,30.5,<= 5.0,20240903
2024,07,Cecil,0704,Bainbridge Elementary,Mathematics 03,All Students,34,9,26.5,14.7,58.8,23.5,<= 5.0,20240903
2024,07,Cecil,0704,Bainbridge Elementary,Mathematics 04,All Students,40,21,52.5,10.0,37.5,50.0,<= 5.0,20240903
2024,07,Cecil,0704,Bainbridge Elementary,Mathematics 05,All Students,36,13,36.1,5.6,58.3,36.1,<= 5.0,20240903
2024,07,Cecil,0704,Bainbridge Elementary, Mathematics All Grades,All Students,110,43,39.1,10.0,50.9,37.3,<= 5.0,20240903
2024,07,Cecil,0705,Perryville High,Algebra 1  ,All Students,147,*,<= 5.0,38.8,59.2,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0705,Perryville High, Mathematics All Grades,All Students,147,*,<= 5.0,38.8,59.2,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0801,Conowingo Elementary,Mathematics 03,All Students,60,23,38.3,20.0,41.7,35.0,<= 5.0,20240903
2024,07,Cecil,0801,Conowingo Elementary,Mathematics 04,All Students,77,18,23.4,18.2,58.4,23.4,<= 5.0,20240903
2024,07,Cecil,0801,Conowingo Elementary,Mathematics 05,All Students,63,15,23.8,14.3,61.9,23.8,<= 5.0,20240903
2024,07,Cecil,0801,Conowingo Elementary, Mathematics All Grades,All Students,200,56,28.0,17.5,54.5,27.0,<= 5.0,20240903
2024,07,Cecil,0904,Calvert Elementary,Mathematics 03,All Students,74,48,64.9,<= 5.0,31.1,52.7,12.2,20240903
2024,07,Cecil,0904,Calvert Elementary,Mathematics 04,All Students,62,33,53.2,11.3,35.5,51.6,<= 5.0,20240903
2024,07,Cecil,0904,Calvert Elementary,Mathematics 05,All Students,65,20,30.8,12.3,56.9,30.8,<= 5.0,20240903
2024,07,Cecil,0904,Calvert Elementary, Mathematics All Grades,All Students,201,101,50.2,9.0,40.8,45.3,<= 5.0,20240903
2024,07,Cecil,0905,Rising Sun High,Algebra 1  ,All Students,185,*,<= 5.0,25.9,70.3,<= 5.0,<= 5.0,20240903
2024,07,Cecil,0905,Rising Sun High, Mathematics All Grades,All Students,185,*,<= 5.0,25.9,70.3,<= 5.0,<= 5.0,20240903
2024,08,Charles,0104,Milton M. Somers Middle School,Mathematics 06,All Students,219,37,16.9,31.5,51.6,16.9,<= 5.0,20240903
2024,08,Charles,0104,Milton M. Somers Middle School,Mathematics 07,All Students,190,36,18.9,40.0,41.1,18.9,<= 5.0,20240903
2024,08,Charles,0104,Milton M. Somers Middle School,Mathematics 08,All Students,158,9,5.7,57.6,36.7,5.1,<= 5.0,20240903
2024,08,Charles,0104,Milton M. Somers Middle School,Algebra 1  ,All Students,100,30,30.0,7.0,63.0,30.0,<= 5.0,20240903
2024,08,Charles,0104,Milton M. Somers Middle School, Mathematics All Grades,All Students,667,112,16.8,36.4,46.8,16.6,<= 5.0,20240903
2024,08,Charles,0105,Walter J. Mitchell Elementary School,Mathematics 03,All Students,92,37,40.2,25.0,34.8,37.0,<= 5.0,20240903
2024,08,Charles,0105,Walter J. Mitchell Elementary School,Mathematics 04,All Students,100,41,41.0,15.0,44.0,36.0,<= 5.0,20240903
2024,08,Charles,0105,Walter J. Mitchell Elementary School,Mathematics 05,All Students,90,26,28.9,14.4,56.7,28.9,<= 5.0,20240903
2024,08,Charles,0105,Walter J. Mitchell Elementary School, Mathematics All Grades,All Students,282,104,36.9,18.1,45.0,34.0,<= 5.0,20240903
2024,08,Charles,0106,La Plata High School,Algebra 1  ,All Students,221,*,<= 5.0,47.1,52.0,<= 5.0,<= 5.0,20240903
2024,08,Charles,0106,La Plata High School,Algebra 2  ,All Students,133,22,16.5,9.0,74.4,16.5,<= 5.0,20240903
2024,08,Charles,0106,La Plata High School, Mathematics All Grades,All Students,354,24,6.8,32.8,60.5,6.8,<= 5.0,20240903
2024,08,Charles,0107,F. B. Gwynn Educational Center,Mathematics 03,All Students,*,*,*,*,*,*,*,20240903
2024,08,Charles,0107,F. B. Gwynn Educational Center,Mathematics 04,All Students,*,*,*,*,*,*,*,20240903
2024,08,Charles,0107,F. B. Gwynn Educational Center,Mathematics 05,All Students,*,*,*,*,*,*,*,20240903
2024,08,Charles,0107,F. B. Gwynn Educational Center,Mathematics 06,All Students,*,*,*,*,*,*,*,20240903
2024,08,Charles,0107,F. B. Gwynn Educational Center, Mathematics All Grades,All Students,*,*,<= 5.0,>= 95.0,<= 5.0,<= 5.0,<= 5.0,20240903
2024,08,Charles,0108,Maurice J. McDonough High School,Algebra 1  ,All Students,327,*,<= 5.0,53.8,42.8,<= 5.0,<= 5.0,20240903
2024,08,Charles,0108,Maurice J. McDonough High School,Algebra 2  ,All Students,101,28,27.7,6.9,65.3,26.7,<= 5.0,20240903
2024,08,Charles,0108,Maurice J. McDonough High School, Mathematics All Grades,All Students,428,39,9.1,42.8,48.1,8.6,<= 5.0,20240903
2024,08,Charles,0109,Mary H. Matula Elementary School,Mathematics 03,All Students,96,31,32.3,25.0,42.7,28.1,<= 5.0,20240903
2024,08,Charles,0109,Mary H. Matula Elementary School,Mathematics 04,All Students,81,23,28.4,16.0,55.6,24.7,<= 5.0,20240903
2024,08,Charles,0109,Mary H. Matula Elementary School,Mathematics 05,All Students,95,37,38.9,18.9,42.1,36.8,<= 5.0,20240903
2024,08,Charles,0109,Mary H. Matula Elementary School, Mathematics All Grades,All Students,272,91,33.5,20.2,46.3,30.1,<= 5.0,20240903
2024,08,Charles,0110,Phoenix International School of the Arts,Mathematics 06,All Students,83,*,<= 5.0,53.0,43.4,<= 5.0,<= 5.0,20240903
2024,08,Charles,0110,Phoenix International School of the Arts,Mathematics 07,All Students,37,2,5.4,67.6,27.0,5.4,<= 5.0,20240903
2024,08,Charles,0110,Phoenix International School of the Arts,Mathematics 08,All Students,14,*,<= 5.0,64.3,35.7,<= 5.0,<= 5.0,20240903
2024,08,Charles,0110,Phoenix International School of the Arts, Mathematics All Grades,All Students,134,*,<= 5.0,58.2,38.1,<= 5.0,<= 5.0,20240903
2024,08,Charles,0302,Mt Hope/Nanjemoy Elementary School,Mathematics 03,All Students,51,20,39.2,19.6,41.2,33.3,5.9,20240903
2024,08,Charles,0302,Mt Hope/Nanjemoy Elementary School,Mathematics 04,All Students,36,11,30.6,13.9,55.6,30.6,<= 5.0,20240903
2024,08,Charles,0302,Mt Hope/Nanjemoy Elementary School,Mathematics 05,All Students,41,7,17.1,17.1,65.9,14.6,<= 5.0,20240903
2024,08,Charles,0302,Mt Hope/Nanjemoy Elementary School, Mathematics All Grades,All Students,128,38,29.7,17.2,53.1,26.6,<= 5.0,20240903
2024,08,Charles,0501,Dr. Thomas L. Higdon Elementary School,Mathematics 03,All Students,62,23,37.1,17.7,45.2,35.5,<= 5.0,20240903
2024,08,Charles,0501,Dr. Thomas L. Higdon Elementary School,Mathematics 04,All Students,65,27,41.5,16.9,41.5,40.0,<= 5.0,20240903
2024,08,Charles,0501,Dr. Thomas L. Higdon Elementary School,Mathematics 05,All Students,54,11,20.4,14.8,64.8,20.4,<= 5.0,20240903
2024,08,Charles,0501,Dr. Thomas L. Higdon Elementary School, Mathematics All Grades,All Students,181,61,33.7,16.6,49.7,32.6,<= 5.0,20240903
2024,08,Charles,0503,Piccowaxen Middle School,Mathematics 06,All Students,214,61,28.5,26.6,44.9,27.1,<= 5.0,20240903
2024,08,Charles,0503,Piccowaxen Middle School,Mathematics 07,All Students,176,34,19.3,29.0,51.7,19.3,<= 5.0,20240903
2024,08,Charles,0503,Piccowaxen Middle School,Mathematics 08,All Students,106,9,8.5,32.1,59.4,6.6,<= 5.0,20240903
2024,08,Charles,0503,Piccowaxen Middle School,Algebra 1  ,All Students,116,48,41.4,<= 5.0,57.8,41.4,<= 5.0,20240903
2024,08,Charles,0503,Piccowaxen Middle School, Mathematics All Grades,All Students,612,152,24.8,23.4,51.8,24.0,<= 5.0,20240903
2024,08,Charles,0604,Dr. Samuel A. Mudd Elementary School,Mathematics 03,All Students,73,10,13.7,37.0,49.3,13.7,<= 5.0,20240903
2024,08,Charles,0604,Dr. Samuel A. Mudd Elementary School,Mathematics 04,All Students,68,8,11.8,35.3,52.9,11.8,<= 5.0,20240903
2024,08,Charles,0604,Dr. Samuel A. Mudd Elementary School,Mathematics 05,All Students,78,9,11.5,20.5,67.9,11.5,<= 5.0,20240903
2024,08,Charles,0604,Dr. Samuel A. Mudd Elementary School, Mathematics All Grades,All Students,219,27,12.3,30.6,57.1,12.3,<= 5.0,20240903
2024,08,Charles,0605,Thomas Stone High School,Algebra 1  ,All Students,296,*,<= 5.0,63.9,34.5,<= 5.0,<= 5.0,20240903
2024,08,Charles,0605,Thomas Stone High School,Algebra 2  ,All Students,61,*,<= 5.0,47.5,50.8,<= 5.0,<= 5.0,20240903
2024,08,Charles,0605,Thomas Stone High School, Mathematics All Grades,All Students,357,*,<= 5.0,61.1,37.3,<= 5.0,<= 5.0,20240903
2024,08,Charles,0606,J. P. Ryon Elementary School,Mathematics 03,All Students,77,10,13.0,54.5,32.5,11.7,<= 5.0,20240903
2024,08,Charles,0606,J. P. Ryon Elementary School,Mathematics 04,All Students,102,9,8.8,50.0,41.2,7.8,<= 5.0,20240903
2024,08,Charles,0606,J. P. Ryon Elementary School,Mathematics 05,All Students,106,*,<= 5.0,50.9,44.3,<= 5.0,<= 5.0,20240903
2024,08,Charles,0606,J. P. Ryon Elementary School, Mathematics All Grades,All Students,285,24,8.4,51.6,40.0,7.7,<= 5.0,20240903
2024,08,Charles,0608,John Hanson Middle School,Mathematics 06,All Students,239,17,7.1,56.9,36.0,7.1,<= 5.0,20240903
2024,08,Charles,0608,John Hanson Middle School,Mathematics 07,All Students,250,23,9.2,56.8,34.0,9.2,<= 5.0,20240903
2024,08,Charles,0608,John Hanson Middle School,Mathematics 08,All Students,145,*,<= 5.0,74.5,22.8,<= 5.0,<= 5.0,20240903
2024,08,Charles,0608,John Hanson Middle School,Algebra 1  ,All Students,126,19,15.1,15.1,69.8,15.1,<= 5.0,20240903
2024,08,Charles,0608,John Hanson Middle School, Mathematics All Grades,All Students,760,63,8.3,53.3,38.4,8.3,<= 5.0,20240903
2024,08,Charles,0609,Dr. James Craik Elementary School,Mathematics 03,All Students,91,36,39.6,15.4,45.1,36.3,<= 5.0,20240903
2024,08,Charles,0609,Dr. James Craik Elementary School,Mathematics 04,All Students,68,39,57.4,8.8,33.8,47.1,10.3,20240903
2024,08,Charles,0609,Dr. James Craik Elementary School,Mathematics 05,All Students,83,29,34.9,10.8,54.2,33.7,<= 5.0,20240903
2024,08,Charles,0609,Dr. James Craik Elementary School, Mathematics All Grades,All Students,242,104,43.0,12.0,45.0,38.4,<= 5.0,20240903
2024,08,Charles,0611,Dr. Gustavus Brown Elementary,Mathematics 03,All Students,68,29,42.6,25.0,32.4,39.7,<= 5.0,20240903
2024,08,Charles,0611,Dr. Gustavus Brown Elementary,Mathematics 04,All Students,59,10,16.9,28.8,54.2,16.9,<= 5.0,20240903
2024,08,Charles,0611,Dr. Gustavus Brown Elementary,Mathematics 05,All Students,65,4,6.2,43.1,50.8,6.2,<= 5.0,20240903
2024,08,Charles,0611,Dr. Gustavus Brown Elementary, Mathematics All Grades,All Students,192,43,22.4,32.3,45.3,21.4,<= 5.0,20240903
2024,08,Charles,0612,Arthur Middleton Elementary School,Mathematics 03,All Students,110,19,17.3,44.5,38.2,17.3,<= 5.0,20240903
2024,08,Charles,0612,Arthur Middleton Elementary School,Mathematics 04,All Students,114,17,14.9,30.7,54.4,14.9,<= 5.0,20240903
2024,08,Charles,0612,Arthur Middleton Elementary School,Mathematics 05,All Students,118,10,8.5,28.8,62.7,7.6,<= 5.0,20240903
2024,08,Charles,0612,Arthur Middleton Elementary School, Mathematics All Grades,All Students,342,46,13.5,34.5,52.0,13.2,<= 5.0,20240903
2024,08,Charles,0613,Benjamin Stoddert Middle School,Mathematics 06,All Students,293,*,<= 5.0,60.4,36.2,<= 5.0,<= 5.0,20240903
2024,08,Charles,0613,Benjamin Stoddert Middle School,Mathematics 07,All Students,262,15,5.7,63.0,31.3,5.7,<= 5.0,20240903
2024,08,Charles,0613,Benjamin Stoddert Middle School,Mathematics 08,All Students,206,*,<= 5.0,60.7,39.3,<= 5.0,<= 5.0,20240903
2024,08,Charles,0613,Benjamin Stoddert Middle School,Algebra 1  ,All Students,86,31,36.0,7.0,57.0,36.0,<= 5.0,20240903
2024,08,Charles,0613,Benjamin Stoddert Middle School, Mathematics All Grades,All Students,847,56,6.6,55.8,37.5,6.5,<= 5.0,20240903
2024,08,Charles,0616,Eva Turner Elementary School,Mathematics 03,All Students,73,*,<= 5.0,58.9,38.4,<= 5.0,<= 5.0,20240903
2024,08,Charles,0616,Eva Turner Elementary School,Mathematics 04,All Students,70,12,17.1,45.7,37.1,15.7,<= 5.0,20240903
2024,08,Charles,0616,Eva Turner Elementary School,Mathematics 05,All Students,62,*,<= 5.0,50.0,45.2,<= 5.0,<= 5.0,20240903
2024,08,Charles,0616,Eva Turner Elementary School, Mathematics All Grades,All Students,205,17,8.3,51.7,40.0,7.8,<= 5.0,20240903
2024,08,Charles,0617,Daniel of St. Thomas Jenifer Elementary School,Mathematics 03,All Students,101,12,11.9,48.5,39.6,10.9,<= 5.0,20240903
2024,08,Charles,0617,Daniel of St. Thomas Jenifer Elementary School,Mathematics 04,All Students,102,*,<= 5.0,46.1,49.0,<= 5.0,<= 5.0,20240903
2024,08,Charles,0617,Daniel of St. Thomas Jenifer Elementary School,Mathematics 05,All Students,91,6,6.6,40.7,52.7,5.5,<= 5.0,20240903
2024,08,Charles,0617,Daniel of St. Thomas Jenifer Elementary School, Mathematics All Grades,All Students,294,23,7.8,45.2,46.9,7.1,<= 5.0,20240903
2024,08,Charles,0618,William B. Wade Elementary School,Mathematics 03,All Students,104,31,29.8,26.9,43.3,27.9,<= 5.0,20240903
